"Block"	"Column"	"Row"	"ID"	"Name"	"Gene_symbol"	"spot"	"Category"
1	38	30	"PLTD_M14"	"Homo_sapiens_calcium/calmodulin-dependent_protein_kinase_I_(CAMK1)"	"CAMK1"	"CAMK1"	"analyte"
1	39	30	"PLTD_M15"	"Homo_sapiens_px19-like_protein"	"PRELID1"	"PRELID1"	"analyte"
1	40	30	"PLTD_N13"	"Homo_sapiens_carboxypeptidase_A4"	"CPA4"	"CPA4"	"analyte"
1	41	30	"PLTD_N14"	"Homo_sapiens_BCR_downstream_signaling_1"	"STAP1"	"STAP1"	"analyte"
1	42	30	"PLTD_N15"	"Homo_sapiens_oligodendrocyte_transcription_factor_3"	"OLIG3"	"OLIG3"	"analyte"
1	43	30	"PLTD_O13"	"Homo_sapiens_dual_specificity_phosphatase_4_transcript_variant_1"	"DUSP4"	"DUSP4"	"analyte"
1	44	30	"PLTD_O14"	"Homo_sapiens_v-src_sarcoma_(Schmidt-Ruppin_A-2)_viral_oncogene_homolog_(avian)"	"zzzzz_SRC"	"zzzzz_SRC"	"control"
1	45	30	"PLTD_O15"	"Homo_sapiens_PSMB10_proteasome_(prosome_macropain)_subunit_beta_type_10"	"PSMB10"	"PSMB10"	"analyte"
1	46	30	"PLTD_P13"	"Homo_sapiens_phosphatidylinositol-4-phosphate_5-kinase_type_II_gamma"	"PIP4K2C"	"PIP4K2C"	"analyte"
1	47	30	"PLTD_P14"	"Homo_sapiens_COPB2_coatomer_protein_complex_subunit_beta_2_(beta_prime)"	"COPB2"	"COPB2"	"analyte"
1	48	30	"PLTD_P15"	"Homo_sapiens_adenylate_kinase_7"	"AK7"	"AK7"	"analyte"
1	1	31	"PLTD_A16"	"Homo_sapiens_HRH1_histamine_receptor_H1"	"HRH1"	"HRH1"	"analyte"
1	2	31	"PLTD_A17"	"Homo_sapiens_zinc_finger_protein_70_(Cos17)"	"ZNF70"	"ZNF70"	"analyte"
1	3	31	"PLTD_A18"	"Homo_sapiens_chemokine_(C-C_motif)_receptor_5"	"CCR5"	"CCR5"	"analyte"
1	4	31	"PLTD_B16"	"Homo_sapiens_protein_phosphatase_2_(formerly_2A)_catalytic_subunit_beta_isoform"	"PPP2CB"	"PPP2CB"	"analyte"
1	5	31	"PLTD_B17"	"Homo_sapiens_tubulin_beta_polypeptide"	"TUBB"	"TUBB"	"analyte"
1	6	31	"PLTD_B18"	"Homo_sapiens__Homo_sapiens_calcium/calmodulin-dependent_protein_kinase_(CaM_kinase)_II_gamma_transcrip"	"CAMK2G"	"CAMK2G"	"analyte"
1	7	31	"PLTD_C16"	"Homo_sapiens_phosphofructokinase_platelet"	"PFKP"	"PFKP"	"analyte"
1	8	31	"PLTD_C17"	"Homo_sapiens_TNF_receptor-associated_factor_3_interacting_protein_1"	"TRAF3IP1"	"TRAF3IP1"	"analyte"
1	9	31	"PLTD_C18"	"Homo_sapiens_creatine_kinase_brain"	"CKB"	"CKB"	"analyte"
1	10	31	"PLTD_D16"	"Homo_sapiens_single_stranded_DNA_binding_protein_3"	"zzzz_SSBP3"	"zzzz_SSBP3"	"control"
1	11	31	"PLTD_D17"	"Homo_sapiens_serologically_defined_colon_cancer_antigen_10"	"CWC27"	"CWC27"	"analyte"
1	12	31	"PLTD_D18"	"Homo_sapiens_homeo_box_D3"	"zzzz_HOXD3"	"zzzz_HOXD3"	"control"
1	13	31	"PLTD_E16"	"Homo_sapiens_non-metastatic_cells_7_protein_expressed_in_(nucleoside-diphosphate_kinase)_transcript_variant_1"	"NME7"	"NME7"	"analyte"
1	14	31	"PLTD_E17"	"Homo_sapiens_polyribonucleotide_nucleotidyltransferase_1"	"PNPT1"	"PNPT1"	"analyte"
1	15	31	"PLTD_E18"	"Homo_sapiens_3'-phosphoadenosine_5'-phosphosulfate_synthase_2"	"PAPSS2"	"PAPSS2"	"analyte"
1	16	31	"PLTD_F16"	"Homo_sapiens_zinc_finger_protein_232"	"zzzz_ZNF232"	"zzzz_ZNF232"	"control"
1	17	31	"PLTD_F17"	"Homo_sapiens_cadherin_19_type_2"	"CDH19"	"CDH19"	"analyte"
1	18	31	"PLTD_F18"	"Homo_sapiens_elongation_factor_RNA_polymerase_II-like_3"	"ELL3"	"ELL3"	"analyte"
1	19	31	"PLTD_G16"	"Homo_sapiens_uridine-cytidine_kinase_1-like_1"	"UCKL1"	"UCKL1"	"analyte"
1	20	31	"PLTD_G17"	"Homo_sapiens_KIAA1984"	"CCDC183"	"CCDC183"	"analyte"
1	21	31	"PLTD_G18"	"Homo_sapiens_prostaglandin_E_receptor_3_(subtype_EP3)_transcript_variant_6"	"PTGER3"	"PTGER3"	"analyte"
1	22	31	"PLTD_H16"	"Homo_sapiens_ribosomal_protein_L18a"	"RPL18A"	"RPL18A"	"analyte"
1	23	31	"PLTD_H17"	"Homo_sapiens_lin-28_homolog_(C._elegans)"	"LIN28A"	"LIN28A"	"analyte"
1	24	31	"PLTD_H18"	"Homo_sapiens_primase_polypeptide_1_49kDa"	"zzzz_PRIM1"	"zzzz_PRIM1"	"control"
1	25	31	"PLTD_I16"	"Homo_sapiens_ERBB3_v-erb-b2_erythroblastic_leukemia_viral_oncogene_homolog_3_(avian)"	"ERBB3_int"	"ERBB3_int"	"analyte"
1	26	31	"PLTD_I17"	"Homo_sapiens_zinc_finger_protein_256"	"ZNF256"	"ZNF256"	"analyte"
1	27	31	"PLTD_I18"	"Homo_sapiens_v-erb-b2_erythroblastic_leukemia_viral_oncogene_homolog_3_(avian)"	"ERBB3_ext"	"ERBB3_ext"	"analyte"
1	28	31	"PLTD_J16"	"Homo_sapiens_PX_domain_containing_serine/threonine_kinase"	"PXK"	"PXK"	"analyte"
1	29	31	"PLTD_J17"	"Homo_sapiens_CD96_antigen"	"CD96"	"CD96"	"analyte"
1	30	31	"PLTD_J18"	"Homo_sapiens_tumor_protein_D52"	"zzzz_TPD52"	"zzzz_TPD52"	"control"
1	31	31	"PLTD_K16"	"Homo_sapiens_platelet-derived_growth_factor_receptor_beta_polypeptide"	"PDGFRB_ext"	"PDGFRB_ext"	"analyte"
1	32	31	"PLTD_K17"	"Homo_sapiens_zinc_finger_protein_346"	"ZNF346"	"ZNF346"	"analyte"
1	33	31	"PLTD_K18"	"Homo_sapiens_PTK7_protein_tyrosine_kinase_7_transcript_variant_PTK7-1"	"PTK7_ext"	"PTK7_ext"	"analyte"
1	34	31	"PLTD_L16"	"Homo_sapiens_MXD3_MAX_dimerization_protein_3"	"zzzz_MXD3"	"zzzz_MXD3"	"control"
1	35	31	"PLTD_L17"	"Homo_sapiens_lactate_dehydrogenase_A"	"LDHA"	"LDHA"	"analyte"
1	36	31	"PLTD_L18"	"Homo_sapiens_CASP2_caspase_2_apoptosis-related_cysteine_peptidase"	"zzzz_CASP2"	"zzzz_CASP2"	"control"
1	37	31	"PLTD_M16"	"Homo_sapiens_hypothetical_protein_BC007901_(LOC91461)"	"PKDCC"	"PKDCC"	"analyte"
1	38	31	"PLTD_M17"	"Homo_sapiens_caspase_recruitment_domain_family_member_9"	"CARD9"	"CARD9"	"analyte"
1	39	31	"PLTD_M18"	"Homo_sapiens_nuclear_receptor_binding_protein_2_(NRBP2)"	"NRBP2"	"NRBP2"	"analyte"
1	40	31	"PLTD_N16"	"Homo_sapiens_fibroblast_growth_factor_receptor_substrate_2"	"zzzz_FRS2"	"zzzz_FRS2"	"control"
1	41	31	"PLTD_N17"	"Homo_sapiens_RAB11_family_interacting_protein_3_(class_II)"	"zzzzz_RAB11FIP3"	"zzzzz_RAB11FIP3"	"control"
1	42	31	"PLTD_N18"	"Homo_sapiens_heat_shock_10kDa_protein_1_(chaperonin_10)"	"zzzz_HSPE1"	"zzzz_HSPE1"	"control"
1	43	31	"PLTD_O16"	"Homo_sapiens_protein_tyrosine_phosphatase_non-receptor_type_6_transcript_variant_2"	"zzzz_PTPN6"	"zzzz_PTPN6"	"control"
1	44	31	"PLTD_O17"	"Homo_sapiens_S-adenosylhomocysteine_hydrolase"	"zzzz_AHCY"	"zzzz_AHCY"	"control"
1	45	31	"PLTD_O18"	"Homo_sapiens_core-binding_factor_runt_domain_alpha_subunit_2_translocated_to_1_cycli"	"zzzz_RUNX1T1"	"zzzz_RUNX1T1"	"control"
1	46	31	"PLTD_P16"	"Homo_sapiens_MAP1S_microtubule-associated_protein_1S"	"MAP1S"	"MAP1S"	"analyte"
1	47	31	"PLTD_P17"	"Homo_sapiens_6-phosphofructo-2-kinase/fructose-26-biphosphatase_4"	"PFKFB4"	"PFKFB4"	"analyte"
1	48	31	"EMPTY"	"EMPTY"	"EMPTY"	"EMPTY"	"remove"
1	1	32	"PLTD_A19"	"Homo_sapiens_tumor_protein_p73-like"	"TP63"	"TP63"	"analyte"
1	2	32	"PLTD_A20"	"Homo_sapiens_neuropeptide_Y_receptor_Y5"	"NPY5R"	"NPY5R"	"analyte"
1	3	32	"PLTD_A21"	"Homo_sapiens_surfeit_5_transcript_variant_c"	"MED22"	"MED22"	"analyte"
1	4	32	"PLTD_B19"	"Homo_sapiens_Rho_GDP_dissociation_inhibitor_(GDI)_beta"	"ARHGDIB"	"ARHGDIB"	"analyte"
1	5	32	"PLTD_B20"	"Homo_sapiens_PMAIP1_phorbol-12-myristate-13-acetate-induced_protein_1"	"zzzz_PMAIP1"	"zzzz_PMAIP1"	"control"
1	6	32	"PLTD_B21"	"Homo_sapiens_RNA_binding_motif_and_ELMO_domain_1"	"ELMOD3"	"ELMOD3"	"analyte"
1	7	32	"PLTD_C19"	"Homo_sapiens_staufen_RNA_binding_protein_(Drosophila)_transcript_variant_T3"	"STAU1"	"STAU1"	"analyte"
1	8	32	"PLTD_C20"	"Homo_sapiens_galactokinase_1"	"GALK1"	"GALK1"	"analyte"
1	9	32	"PLTD_C21"	"Homo_sapiens_RAD21_RAD21_homolog_(S._pombe)"	"RAD21"	"RAD21"	"analyte"
1	10	32	"PLTD_D19"	"Homo_sapiens_homer_homolog_2_(Drosophila)_transcript_variant_1"	"HOMER2"	"HOMER2"	"analyte"
1	11	32	"PLTD_D20"	"Homo_sapiens_CCR4-NOT_transcription_complex_subunit_7"	"zzzz_CNOT7"	"zzzz_CNOT7"	"control"
1	12	32	"PLTD_D21"	"Homo_sapiens_cytochrome_c_somatic"	"CYCS"	"CYCS"	"analyte"
1	13	32	"PLTD_E19"	"Homo_sapiens_NFATC4_nuclear_factor_of_activated_T-cells_cytoplasmic_calcineurin-dependent_4"	"NFATC4"	"NFATC4"	"analyte"
1	14	32	"PLTD_E20"	"Homo_sapiens_DRD2_dopamine_receptor_D2"	"DRD2"	"DRD2"	"analyte"
1	15	32	"PLTD_E21"	"Homo_sapiens_leucine_rich_repeat_(in_FLII)_interacting_protein_2"	"LRRFIP2"	"LRRFIP2"	"analyte"
1	16	32	"PLTD_F19"	"Homo_sapiens_ferritin_heavy_polypeptide_1"	"FTH1"	"FTH1"	"analyte"
1	17	32	"PLTD_F20"	"Homo_sapiens_FOS-like_antigen_2"	"zzzz_FOSL2"	"zzzz_FOSL2"	"control"
1	18	32	"PLTD_F21"	"Homo_sapiens_ZNF37A_zinc_finger_protein_37A"	"ZNF37A"	"ZNF37A"	"analyte"
1	19	32	"PLTD_G19"	"Homo_sapiens_general_transcription_factor_IIH_polypeptide_2_44kDa"	"GTF2H2C"	"GTF2H2C"	"analyte"
1	20	32	"PLTD_G20"	"Homo_sapiens_PRPS1L1_phosphoribosyl_pyrophosphate_synthetase_1-like_1"	"zzzz_PRPS1L1"	"zzzz_PRPS1L1"	"control"
1	21	32	"PLTD_G21"	"Homo_sapiens_caspase_6_apoptosis-related_cysteine_protease_transcript_variant_alpha"	"CASP6"	"CASP6"	"analyte"
1	22	32	"PLTD_H19"	"Homo_sapiens_SH3_domain_binding_glutamic_acid-rich_protein_like_3"	"SH3BGRL3"	"SH3BGRL3"	"analyte"
1	23	32	"PLTD_H20"	"Homo_sapiens_DAPK1_death-associated_protein_kinase_1"	"DAPK1"	"DAPK1"	"analyte"
1	24	32	"PLTD_H21"	"Homo_sapiens_tumor_necrosis_factor_receptor_superfamily_member_11b_(osteoprotegerin)"	"TNFRSF11B"	"TNFRSF11B"	"analyte"
1	25	32	"PLTD_I19"	"Homo_sapiens_protein_phosphatase_4_(formerly_X)_catalytic_subunit"	"PPP4C"	"PPP4C"	"analyte"
1	26	32	"PLTD_I20"	"Homo_sapiens_fibroblast_growth_factor_receptor_1_(fms-related_tyrosine_kinase_2_Pfeiffer_syndrome)_transcript_variant_2"	"FGFR1_int"	"FGFR1_int"	"analyte"
1	27	32	"PLTD_I21"	"Homo_sapiens_phosducin-like_3"	"PDCL3"	"PDCL3"	"analyte"
1	28	32	"PLTD_J19"	"Homo_sapiens_caspase_4_apoptosis-related_cysteine_protease_transcript_variant_alpha"	"CASP4"	"CASP4"	"analyte"
1	29	32	"PLTD_J20"	"Homo_sapiens_HIST2H3C_histone_cluster_2_H3c"	"zzzz_PJA2"	"zzzz_PJA2"	"control"
1	30	32	"PLTD_J21"	"Homo_sapiens_SH2_domain_protein_1A_Duncan's_disease_(lymphoproliferative_syndrome)"	"SH2D1A"	"SH2D1A"	"analyte"
1	31	32	"PLTD_K19"	"Homo_sapiens_inhibitor_of_growth_family_member_4_transcript_variant_1"	"ING4"	"ING4"	"analyte"
1	32	32	"PLTD_K20"	"Homo_sapiens_PTK7_protein_tyrosine_kinase_7_transcript_variant_PTK7-1"	"PTK7_int"	"PTK7_int"	"analyte"
1	33	32	"PLTD_K21"	"Homo_sapiens_nuclear_receptor_interacting_protein_3"	"NRIP3"	"NRIP3"	"analyte"
1	34	32	"PLTD_L19"	"Homo_sapiens_GPX1_glutathione_peroxidase_1"	"GPX1"	"GPX1"	"analyte"
1	35	32	"PLTD_L20"	"Homo_sapiens_neutrophil_cytosolic_factor_2_(65kDa_chronic_granulomatous_disease_autosomal_2)"	"zzzz_NCF2"	"zzzz_NCF2"	"control"
1	36	32	"PLTD_L21"	"Homo_sapiens_cyclin-dependent_kinase_(CDC2-like)_10"	"CDK10"	"CDK10"	"analyte"
1	37	32	"PLTD_M19"	"Homo_sapiens_tumor_necrosis_factor_alpha-induced_protein_8"	"TNFAIP8"	"TNFAIP8"	"analyte"
1	38	32	"PLTD_M20"	"Homo_sapiens_PTK6_protein_tyrosine_kinase_6_(PTK6)"	"PTK6"	"PTK6"	"analyte"
1	39	32	"PLTD_M21"	"Homo_sapiens_amyloid_P_component_serum"	"APCS"	"APCS"	"analyte"
1	40	32	"PLTD_N19"	"Homo_sapiens_caspase_1_apoptosis-related_cysteine_protease_(interleukin_1_beta_convertase)_transcript"	"CASP1"	"CASP1"	"analyte"
1	41	32	"PLTD_N20"	"Homo_sapiens_ZKSCAN1_zinc_finger_with_KRAB_and_SCAN_domains_1"	"ZKSCAN1"	"ZKSCAN1"	"analyte"
1	42	32	"PLTD_N21"	"Homo_sapiens_inositol_hexaphosphate_kinase_1"	"IP6K1"	"IP6K1"	"analyte"
1	43	32	"PLTD_O19"	"Homo_sapiens_heat_shock_transcription_factor_1"	"HSF1"	"HSF1"	"analyte"
1	44	32	"PLTD_O20"	"Homo_sapiens_platelet-derived_growth_factor_beta_polypeptide_(simian_sarcoma_viral_(v-sis"	"zzzz_PDGFB"	"zzzz_PDGFB"	"control"
1	45	32	"PLTD_O21"	"Homo_sapiens_synuclein_alpha_(non_A4_component_of_amyloid_precursor)_transcript_variant_NACP140"	"SNCA"	"SNCA"	"analyte"
1	46	32	"PLTD_P19"	"Homo_sapiens_chemokine_(C-X-C_motif)_receptor_6"	"CXCR6"	"CXCR6"	"analyte"
1	47	32	"EMPTY"	"EMPTY"	"EMPTY"	"EMPTY"	"remove"
1	48	32	"PLTD_P21"	"Homo_sapiens_PDGFRB_platelet-derived_growth_factor_receptor_beta_polypeptide"	"zzzz_PDGFRB"	"zzzz_PDGFRB"	"control"
1	1	33	"PLTD_A22"	"Homo_sapiens_fructosamine_3_kinase"	"FN3K"	"FN3K"	"analyte"
1	2	33	"PLTD_A23"	"Homo_sapiens_neurogenic_differentiation_4"	"NEUROD4"	"NEUROD4"	"analyte"
1	3	33	"PLTD_A24"	"Homo_sapiens_prostaglandin_D2_receptor_(DP)"	"PTGDR"	"PTGDR"	"analyte"
1	4	33	"PLTD_B22"	"Homo_sapiens_G6PD_glucose-6-phosphate_dehydrogenase"	"G6PD"	"G6PD"	"analyte"
1	5	33	"PLTD_B23"	"Homo_sapiens_SWI/SNF_related_matrix_associated_actin_dependent_regulator_of_chromatin_subfamily_d_member_1"	"SMARCD1"	"SMARCD1"	"analyte"
1	6	33	"PLTD_B24"	"Homo_sapiens_hexokinase_1_transcript_variant_1"	"zzzz_HK1"	"zzzz_HK1"	"control"
1	7	33	"PLTD_C22"	"Homo_sapiens_deoxythymidylate_kinase_(thymidylate_kinase)"	"DTYMK"	"DTYMK"	"analyte"
1	8	33	"PLTD_C23"	"Homo_sapiens_S100_calcium_binding_protein_A9_(calgranulin_B)"	"S100A9"	"S100A9"	"analyte"
1	9	33	"PLTD_C24"	"Homo_sapiens_non-metastatic_cells_4_protein_expressed_in"	"NME4"	"NME4"	"analyte"
1	10	33	"PLTD_D22"	"Homo_sapiens_forkhead_box_M1"	"zzzz_FOXM1"	"zzzz_FOXM1"	"control"
1	11	33	"PLTD_D23"	"Homo_sapiens_protein_tyrosine_phosphatase_non-receptor_type_2_transcript_variant_3"	"PTPN2"	"PTPN2"	"analyte"
1	12	33	"PLTD_D24"	"Homo_sapiens_transcriptional_adaptor_3_(NGG1_homolog_yeast)-like_transcript_variant_2"	"zzzz_TADA3L"	"zzzz_TADA3L"	"control"
1	13	33	"PLTD_E22"	"Homo_sapiens_adenylate_kinase_2_transcript_variant_AK2A"	"AK2"	"AK2"	"analyte"
1	14	33	"PLTD_E23"	"Homo_sapiens_myogenin_(myogenic_factor_4)"	"MYOG"	"MYOG"	"analyte"
1	15	33	"PLTD_E24"	"Homo_sapiens_ethanolamine_kinase_2"	"ETNK2"	"ETNK2"	"analyte"
1	16	33	"PLTD_F22"	"Homo_sapiens_zinc_finger_protein_143_(clone_pHZ-1)"	"zzzz_ZNF143"	"zzzz_ZNF143"	"control"
1	17	33	"PLTD_F23"	"Homo_sapiens_ribosomal_protein_L31"	"RPL31"	"RPL31"	"analyte"
1	18	33	"PLTD_F24"	"Homo_sapiens_nuclear_factor_I/A"	"zzzz_NFIA"	"zzzz_NFIA"	"control"
1	19	33	"PLTD_G22"	"Homo_sapiens_HTR2B_5-hydroxytryptamine_(serotonin)_receptor_2B"	"HTR2B"	"HTR2B"	"analyte"
1	20	33	"PLTD_G23"	"Homo_sapiens_TRAF_interacting_protein"	"TRAIP"	"TRAIP"	"analyte"
1	21	33	"PLTD_G24"	"Homo_sapiens_inositol_polyphosphate_multikinase"	"IPMK"	"IPMK"	"analyte"
1	22	33	"PLTD_H22"	"Homo_sapiens_EPHB1_EPH_receptor_B1"	"zzzz_EPHB1"	"zzzz_EPHB1"	"control"
1	23	33	"PLTD_H23"	"Homo_sapiens__Homo_sapiens_apolipoprotein_B"	"APOBEC3G"	"APOBEC3G"	"analyte"
1	24	33	"PLTD_H24"	"Homo_sapiens_CDC-like_kinase_4_(CLK4)"	"zzzz_CLK4"	"zzzz_CLK4"	"control"
1	25	33	"PLTD_I22"	"Homo_sapiens_fibroblast_growth_factor_receptor_1_(fms-related_tyrosine_kinase_2_Pfeiffer_syndrome)_transcript_variant_2"	"FGFR1_ext"	"FGFR1_ext"	"analyte"
1	26	33	"PLTD_I23"	"Homo_sapiens_histone_deacetylase_3"	"HDAC3"	"HDAC3"	"analyte"
1	27	33	"PLTD_I24"	"Homo_sapiens_fibroblast_growth_factor_receptor_2_(bacteria-expressed_kinase_keratinocyte_growth_factor_receptor_craniofacial_dysostosis_1_Crouzon_syndrome_Pfeiffer_syndrome_Jackson-Weiss_syndrome)"	"FGFR2_ext"	"FGFR2_ext"	"analyte"
1	28	33	"PLTD_J22"	"Homo_sapiens_HIV-1_rev_binding_protein_2"	"zzzz_KRR1"	"zzzz_KRR1"	"control"
1	29	33	"PLTD_J23"	"Homo_sapiens_lymphocyte_antigen_96"	"LY96"	"LY96"	"analyte"
1	30	33	"PLTD_J24"	"Homo_sapiens_dishevelled_dsh_homolog_3_(Drosophila)"	"zzzz_DVL3"	"zzzz_DVL3"	"control"
1	31	33	"PLTD_K22"	"Homo_sapiens_ret_proto-oncogene_(multiple_endocrine_neoplasia_and_medullary_thyroid_carcinoma_1_Hirschsprung_disease)_transcript_variant_4"	"RET_int"	"RET_int"	"analyte"
1	32	33	"PLTD_K23"	"Homo_sapiens_ribosomal_protein_S6_kinase_70kDa_polypeptide_2_transcript_variant_1"	"RPS6KB2"	"RPS6KB2"	"analyte"
1	33	33	"PLTD_K24"	"Homo_sapiens_ret_proto-oncogene_(multiple_endocrine_neoplasia_and_medullary_thyroid_carcinoma_1_Hirschsprung_disease)_transcript_variant_4"	"RET_ext"	"RET_ext"	"analyte"
1	34	33	"PLTD_L22"	"Homo_sapiens_interferon-induced_protein_with_tetratricopeptide_repeats_3"	"zzzz_IFIT3"	"zzzz_IFIT3"	"control"
1	35	33	"PLTD_L23"	"Homo_sapiens_MYC-associated_zinc_finger_protein_(purine-binding_transcription_factor)"	"MAZ"	"MAZ"	"analyte"
1	36	33	"PLTD_L24"	"Homo_sapiens_thyroid_hormone_receptor_interactor_6"	"zzzz_TRIP6"	"zzzz_TRIP6"	"control"
1	37	33	"PLTD_M22"	"Homo_sapiens_ribonuclease_L_(2'5'-oligoisoadenylate_synthetase-dependent)_(RNASEL)"	"RNASEL"	"RNASEL"	"analyte"
1	38	33	"PLTD_M23"	"Homo_sapiens_preimplantation_protein_3_transcript_variant_1"	"zzzzz_MOBKL3"	"zzzzz_MOBKL3"	"control"
1	39	33	"PLTD_M24"	"Homo_sapiens_ribosomal_protein_S6_kinase_90kDa_polypeptide_3_(RPS6KA3)_OriGene_unique_variant_1"	"RPS6KA3"	"RPS6KA3"	"analyte"
1	40	33	"PLTD_N22"	"Homo_sapiens_CD96_antigen"	"zzzz_CD96"	"zzzz_CD96"	"control"
1	41	33	"PLTD_N23"	"Homo_sapiens_chemokine_(C-X-C_motif)_receptor_4_transcript_variant_2"	"CXCR4"	"CXCR4"	"analyte"
1	42	33	"PLTD_N24"	"Homo_sapiens_RAB11_family_interacting_protein_3_(class_II)"	"zzzz_RAB11FIP3"	"zzzz_RAB11FIP3"	"control"
1	43	33	"PLTD_O22"	"Homo_sapiens_signal_transducer_and_activator_of_transcription_4"	"zzzz_STAT4"	"zzzz_STAT4"	"control"
1	44	33	"PLTD_O23"	"Homo_sapiens_interleukin_1_receptor_antagonist_transcript_variant_3"	"IL1RN"	"IL1RN"	"analyte"
1	45	33	"PLTD_O24"	"Homo_sapiens_MAD_mothers_against_decapentaplegic_homolog_4_(Drosophila)"	"zzzz_SMAD4"	"zzzz_SMAD4"	"control"
1	46	33	"EMPTY"	"EMPTY"	"EMPTY"	"EMPTY"	"remove"
1	47	33	"PLTD_P23"	"Homo_sapiens_creatine_kinase_mitochondrial_2_(sarcomeric)"	"CKMT2"	"CKMT2"	"analyte"
1	48	33	"EMPTY"	"EMPTY"	"EMPTY"	"EMPTY"	"remove"
1	1	34	"PLTE_A01"	"CPX_chromosome_region_candidate_1"	"CPXCR1"	"CPXCR1"	"analyte"
1	2	34	"PLTE_A02"	"CCNA1_cyclin_A1_[_Homo_sapiens_]"	"CCNA1"	"CCNA1"	"analyte"
1	3	34	"PLTE_A03"	"0"	"FTHL17"	"FTHL17"	"analyte"
1	4	34	"PLTE_B01"	"0"	"LY6K"	"LY6K"	"analyte"
1	5	34	"EMPTY"	"EMPTY"	"EMPTY"	"EMPTY"	"remove"
1	6	34	"PLTE_B03"	"0"	"SEMG1"	"SEMG1"	"analyte"
1	7	34	"PLTE_C01"	"0"	"MAGEB1"	"MAGEB1"	"analyte"
1	8	34	"PLTE_C02"	"CD276_molecule_[Homo_sapiens]"	"CD276"	"CD276"	"analyte"
1	9	34	"PLTE_C03"	"0"	"MAGEB2"	"MAGEB2"	"analyte"
1	10	34	"PLTE_D01"	"0"	"SPAG4"	"SPAG4"	"analyte"
1	11	34	"EMPTY"	"EMPTY"	"EMPTY"	"EMPTY"	"remove"
1	12	34	"PLTE_D03"	"0"	"MAGEC1"	"MAGEC1"	"analyte"
1	13	34	"PLTE_E01"	"0"	"SPA17"	"SPA17"	"analyte"
1	14	34	"PLTE_E02"	"integrin_beta_6"	"ITGB6"	"ITGB6"	"analyte"
1	15	34	"PLTE_E03"	"0"	"DDX43"	"DDX43"	"analyte"
1	16	34	"PLTE_F01"	"synaptonemal_complex_central_element_protein_1"	"SYCE1"	"SYCE1"	"analyte"
1	17	34	"EMPTY"	"EMPTY"	"EMPTY"	"EMPTY"	"remove"
1	18	34	"PLTE_F03"	"RNA_binding_motif_protein_46"	"RBM46"	"RBM46"	"analyte"
1	19	34	"PLTE_G01"	"0"	"XAGE2"	"XAGE2"	"analyte"
1	20	34	"PLTE_G02"	"epithelial_cell_adhesion_molecule_[Homo_sapiens]"	"EPCAM"	"EPCAM"	"analyte"
1	21	34	"PLTE_G03"	"0"	"XAGE1A"	"XAGE1A"	"analyte"
1	22	34	"PLTE_H01"	"0"	"TMEM108"	"TMEM108"	"analyte"
1	23	34	"EMPTY"	"EMPTY"	"EMPTY"	"EMPTY"	"remove"
1	24	34	"PLTE_H03"	"0"	"TEX101"	"TEX101"	"analyte"
1	25	34	"PLTE_I01"	"0"	"CT45A1"	"CT45A1"	"analyte"
1	26	34	"PLTE_I02"	"WNT1_inducible_signaling_pathway_protein_3"	"WISP3"	"WISP3"	"analyte"
1	27	34	"PLTE_I03"	"0"	"IL13RA1"	"IL13RA1"	"analyte"
1	28	34	"PLTE_J01"	"melan-A_[_Homo_sapiens_]"	"MLANA"	"MLANA"	"analyte"
1	29	34	"EMPTY"	"EMPTY"	"EMPTY"	"EMPTY"	"remove"
1	30	34	"PLTE_J03"	"RPS15A_ribosomal_protein_S15a_[_Homo_sapiens_]_"	"RPS15A"	"RPS15A"	"analyte"
1	31	34	"PLTE_K01"	"0"	"PAGE5"	"PAGE5"	"analyte"
1	32	34	"PLTE_K02"	"Frizzled-1_"	"FZD1"	"FZD1"	"analyte"
1	33	34	"PLTE_K03"	"coiled-coil_domain_containing_36"	"CCDC36"	"CCDC36"	"analyte"
1	34	34	"PLTE_L01"	"Homo_sapiens_cysteine_dioxygenase_type_I"	"CDO1"	"CDO1"	"analyte"
1	35	34	"EMPTY"	"EMPTY"	"EMPTY"	"EMPTY"	"remove"
1	36	34	"PLTE_L03"	"transgelin_"	"TAGLN"	"TAGLN"	"analyte"
1	37	34	"PLTE_M01"	"0"	"PTPN20"	"PTPN20"	"analyte"
1	38	34	"PLTE_M02"	"Chromosome_20_gene_contig._"	"SPATA25"	"SPATA25"	"analyte"
1	39	34	"PLTE_M03"	"0"	"ODF2"	"ODF2"	"analyte"
1	40	34	"PLTE_N01"	"HNRNPA2B1_heterogeneous_nuclear_ribonucleoprotein_A2/B1_[_Homo_sapiens_]_"	"HNRNPA2B1"	"HNRNPA2B1"	"analyte"
1	41	34	"EMPTY"	"EMPTY"	"EMPTY"	"EMPTY"	"remove"
1	42	34	"PLTE_N03"	"Macrophage_capping_protein_gelsolin-like_(CAPG)_"	"CAPG"	"CAPG"	"analyte"
1	43	34	"PLTE_O01"	"0"	"CSAG1"	"CSAG1"	"analyte"
1	44	34	"PLTE_O02"	"PSG1_pregnancy_specific_beta-1-glycoprotein_1_[_Homo_sapiens_]_"	"PSG1"	"PSG1"	"analyte"
1	45	34	"PLTE_O03"	"0"	"SSX5"	"SSX5"	"analyte"
